2020-03-06,1
2020-03-07,1
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,2
2020-03-13,2
2020-03-14,4
2020-03-15,7
2020-03-16,10
2020-03-17,14
2020-03-18,16
2020-03-19,26
2020-03-20,37
2020-03-21,48
2020-03-22,56
2020-03-23,77
2020-03-24,90
2020-03-25,95
2020-03-26,106
2020-03-27,120
2020-03-28,151
2020-03-29,175
2020-03-30,204
2020-03-31,224
2020-04-01,258
2020-04-02,283
2020-04-03,317
2020-04-04,349
2020-04-05,369
2020-04-06,385
2020-04-07,408
2020-04-08,433
2020-04-09,440
2020-04-10,463
2020-04-11,484
2020-04-12,497
2020-04-13,502
2020-04-14,511
2020-04-15,524
2020-04-16,535
2020-04-17,547
2020-04-18,568
2020-04-19,574
2020-04-20,578
2020-04-21,580
2020-04-22,586
2020-04-23,590
2020-04-24,595
2020-04-25,597
2020-04-26,599
2020-04-27,600
2020-04-28,602
2020-04-29,605
2020-04-30,609
2020-05-01,610
2020-05-02,611
2020-05-03,611
2020-05-04,612
2020-05-05,615
2020-05-06,616
2020-05-07,619
2020-05-08,619
2020-05-09,620
2020-05-10,621
2020-05-11,623
2020-05-12,624
2020-05-13,627
2020-05-14,627
2020-05-15,628
2020-05-16,629
2020-05-17,630
2020-05-18,630
2020-05-19,631
2020-05-20,633
2020-05-21,637
2020-05-22,632
2020-05-23,633
2020-05-24,633
2020-05-25,633
2020-05-26,633
2020-05-27,634
2020-05-28,637
2020-05-29,639
2020-05-30,641
2020-05-31,642
2020-06-01,642
2020-06-02,643
2020-06-03,643
2020-06-04,644
2020-06-05,653
2020-06-06,661
2020-06-07,663
2020-06-08,664
2020-06-09,670
2020-06-10,673
2020-06-11,680
2020-06-12,694
2020-06-13,711
2020-06-14,716
2020-06-15,724
2020-06-16,728
2020-06-17,732
2020-06-18,750
2020-06-19,777
2020-06-20,791
2020-06-21,802
2020-06-22,804
2020-06-23,807
2020-06-24,821
2020-06-25,836
2020-06-26,850
2020-06-27,856
2020-06-28,883
2020-06-29,884
2020-06-30,901
2020-07-01,909
2020-07-02,929
2020-07-03,957
2020-07-04,981
2020-07-05,1005
2020-07-06,1012
2020-07-07,1053
2020-07-08,1076
2020-07-09,1112
2020-07-10,1139
