date,cases
2020-12-11,204484
2020-12-12,207399
2020-12-13,209385
2020-12-14,212342
2020-12-15,214085
2020-12-16,215310
2020-12-17,220628
2020-12-18,224594
2020-12-19,226551
2020-12-20,227049
2020-12-21,230642
2020-12-22,232204
2020-12-23,234832
2020-12-24,237269
2020-12-25,237689
2020-12-26,240763
2020-12-27,241036
2020-12-28,243547
2020-12-29,245692
2020-12-30,247455
2020-12-31,251064
2021-01-01,251585
2021-01-02,253290
2021-01-03,258557
2021-01-04,261328
2021-01-05,263713
2021-01-06,265790
2021-01-07,269033
2021-01-08,273142
2021-01-09,275832
2021-01-10,276333
2021-01-11,281071
2021-01-12,283363
2021-01-13,285690
2021-01-14,288127
2021-01-15,290288
2021-01-16,290896
2021-01-17,293296
