2020-03-05,2
2020-03-06,8
2020-03-07,8
2020-03-08,8
2020-03-09,12
2020-03-10,17
2020-03-11,34
2020-03-12,49
2020-03-13,78
2020-03-14,103
2020-03-15,136
2020-03-16,161
2020-03-17,183
2020-03-18,216
2020-03-19,278
2020-03-20,364
2020-03-21,475
2020-03-22,591
2020-03-23,721
2020-03-24,912
2020-03-25,1086
2020-03-26,1432
2020-03-27,1735
2020-03-28,2061
2020-03-29,2315
2020-03-30,2628
2020-03-31,2990
2020-04-01,3346
2020-04-02,3728
2020-04-03,4182
2020-04-04,4574
2020-04-05,4950
2020-04-06,5172
2020-04-07,5429
2020-04-08,5655
2020-04-09,6202
2020-04-10,6510
2020-04-11,6893
2020-04-12,7303
2020-04-13,7691
2020-04-14,7941
2020-04-15,8280
2020-04-16,8675
2020-04-17,9047
2020-04-18,9433
2020-04-19,9730
2020-04-20,10106
2020-04-21,10447
2020-04-22,10878
2020-04-23,11262
2020-04-24,12255
2020-04-25,12967
2020-04-26,13440
2020-04-27,13804
2020-04-28,14239
2020-04-29,14680
2020-04-30,15207
2020-05-01,15661
2020-05-02,16118
2020-05-03,16527
2020-05-04,16799
2020-05-05,17256
2020-05-06,17720
2020-05-07,18264
2020-05-08,18719
2020-05-09,19267
2020-05-10,19595
2020-05-11,19793
2020-05-12,20103
2020-05-13,20442
2020-05-14,20813
2020-05-15,21207
2020-05-16,21604
2020-05-17,21909
2020-05-18,22174
2020-05-19,22454
2020-05-20,22769
2020-05-21,23161
2020-05-22,23456
2020-05-23,23932
2020-05-24,24140
2020-05-25,24256
2020-05-26,24553
2020-05-27,24775
2020-05-28,25116
2020-05-29,25602
2020-05-30,26084
2020-05-31,26364
2020-06-01,26563
2020-06-02,26774
2020-06-03,27046
2020-06-04,27346
2020-06-05,27601
2020-06-06,27834
2020-06-07,27987
2020-06-08,28169
2020-06-09,28333
2020-06-10,28484
2020-06-11,28632
2020-06-12,28807
2020-06-13,29002
2020-06-14,29115
2020-06-15,29284
2020-06-16,29427
2020-06-17,29658
2020-06-18,29886
2020-06-19,30172
