2020-03-06,1
2020-03-07,1
2020-03-08,2
2020-03-09,2
2020-03-10,3
2020-03-11,5
2020-03-12,9
2020-03-13,14
2020-03-14,21
2020-03-15,35
2020-03-16,54
2020-03-17,60
2020-03-18,77
2020-03-19,89
2020-03-20,115
2020-03-21,138
2020-03-22,171
2020-03-23,235
2020-03-24,264
2020-03-25,289
2020-03-26,346
2020-03-27,398
2020-03-28,442
2020-03-29,504
2020-03-30,576
2020-03-31,629
2020-04-01,689
2020-04-02,742
2020-04-03,789
2020-04-04,865
2020-04-05,935
2020-04-06,986
2020-04-07,1069
2020-04-08,1154
2020-04-09,1242
2020-04-10,1335
2020-04-11,1427
2020-04-12,1621
2020-04-13,1650
2020-04-14,1695
2020-04-15,1809
2020-04-16,1912
2020-04-17,2071
2020-04-18,2213
2020-04-19,2356
2020-04-20,2470
2020-04-21,2567
2020-04-22,2721
2020-04-23,2942
2020-04-24,3185
2020-04-25,3446
2020-04-26,3602
2020-04-27,3816
2020-04-28,4181
2020-04-29,4644
2020-04-30,5136
2020-05-01,5730
2020-05-02,6228
2020-05-03,6663
2020-05-04,7234
2020-05-05,7851
2020-05-06,8579
2020-05-07,9364
2020-05-08,10087
2020-05-09,10789
2020-05-10,11270
2020-05-11,11798
2020-05-12,12493
2020-05-13,12916
2020-05-14,13443
2020-05-15,14240
2020-05-16,14969
2020-05-17,15677
2020-05-18,16372
2020-05-19,17038
2020-05-20,17679
2020-05-21,18209
2020-05-22,19014
2020-05-23,19854
2020-05-24,20582
2020-05-25,21324
2020-05-26,21969
2020-05-27,22474
2020-05-28,22957
2020-05-29,23541
2020-05-30,24200
2020-05-31,24860
2020-06-01,25218
2020-06-02,25518
2020-06-03,25881
2020-06-04,26284
2020-06-05,26991
2020-06-06,27512
2020-06-07,27897
2020-06-08,28235
2020-06-09,28534
2020-06-10,28900
2020-06-11,29347
2020-06-12,29826
2020-06-13,30203
2020-06-14,30502
2020-06-15,30724
2020-06-16,30913
2020-06-17,31328
2020-06-18,31707
2020-06-19,32063
2020-06-20,32499
2020-06-21,32952
2020-06-22,33259
2020-06-23,33501
2020-06-24,33798
2020-06-25,34158
2020-06-26,34651
2020-06-27,35068
2020-06-28,35584
2020-06-29,35896
2020-06-30,36338
2020-07-01,36753
