2020-07-30,47034
2020-07-31,48142
2020-08-01,49207
2020-08-02,50270
2020-08-03,51236
2020-08-04,52256
2020-08-05,52919
2020-08-06,53705
2020-08-07,54633
2020-08-08,55481
2020-08-09,56278
2020-08-10,57022
2020-08-11,57608
2020-08-12,58132
2020-08-13,58812
2020-08-14,59800
2020-08-15,60648
2020-08-16,61374
2020-08-17,62022
2020-08-18,62752
2020-08-19,63127
2020-08-20,63699
2020-08-21,64573
2020-08-22,65150
2020-08-23,65678
2020-08-24,66073
2020-08-25,66515
2020-08-26,66732
2020-08-27,67324
2020-08-28,67984
2020-08-29,68576
2020-08-30,68981
2020-08-31,69318
2020-09-01,69708
2020-09-02,69927
2020-09-03,70319
2020-09-04,70783
2020-09-05,71184
2020-09-06,71711
2020-09-07,72048
2020-09-08,72165
2020-09-09,72317
2020-09-10,72620
2020-09-11,72886
2020-09-12,73291
2020-09-13,73648
2020-09-14,73889
2020-09-15,74129
2020-09-16,74377
2020-09-17,74792
2020-09-18,75153
2020-09-19,75524
2020-09-20,75914
2020-09-21,76119
2020-09-22,76376
2020-09-23,76907
2020-09-24,77338
2020-09-25,77930
2020-09-26,78464
2020-09-27,78820
2020-09-28,79313
2020-09-29,79691
2020-09-30,80084
2020-10-01,80507
2020-10-02,81285
2020-10-03,81829
2020-10-04,82134
2020-10-05,82544
2020-10-06,83036
2020-10-07,83500
2020-10-08,83971
2020-10-09,84785
2020-10-10,85463
2020-10-11,85922
2020-10-12,86433
2020-10-13,86970
2020-10-14,87527
2020-10-15,88081
2020-10-16,88832
2020-10-17,89848
2020-10-18,90374
2020-10-19,90978
2020-10-20,91679
2020-10-21,92193
2020-10-22,93028
2020-10-23,94044
2020-10-24,94935
2020-10-25,95798
2020-10-26,96330
2020-10-27,97138
2020-10-28,97824
2020-10-29,98814
2020-10-30,100038
2020-10-31,100844
2020-11-01,101594
2020-11-02,102243
2020-11-03,103305
2020-11-04,104514
2020-11-05,105706
2020-11-06,107258
2020-11-07,109326
2020-11-08,110308
2020-11-09,111323
2020-11-10,112602
2020-11-11,113856
2020-11-12,115360
2020-11-13,117322
2020-11-14,119228
2020-11-15,120744
2020-11-16,122441
2020-11-17,124082
2020-11-18,126106
2020-11-19,128234
2020-11-20,130102
2020-11-21,132610
2020-11-22,134761
2020-11-23,136672
2020-11-24,140572
2020-11-25,142951
2020-11-26,144794
2020-11-27,147145
2020-11-28,149613
2020-11-29,150825
2020-11-30,152726
2020-12-01,155312
2020-12-02,157586
2020-12-03,160317
2020-12-04,163065
2020-12-05,166187
2020-12-06,168758
2020-12-07,171159
2020-12-08,174050
2020-12-09,176674
2020-12-10,179409
2020-12-11,181922
2020-12-12,184527
2020-12-13,187502
2020-12-14,189805
2020-12-15,192109
2020-12-16,194461
2020-12-17,197059
2020-12-18,200032
2020-12-19,202164
2020-12-20,204227
2020-12-21,206195
2020-12-22,207351
2020-12-23,210319
2020-12-24,212662
2020-12-25,214077
2020-12-26,216329
2020-12-27,217653
2020-12-28,218666
2020-12-29,220391
2020-12-30,223033
2020-12-31,225178
2021-01-01,227046
2021-01-02,229601
2021-01-03,231869
2021-01-04,233337
2021-01-05,235723
2021-01-06,237788
2021-01-07,241157
2021-01-08,244116
2021-01-09,246659
2021-01-10,248758
2021-01-11,250484
2021-01-12,253100
2021-01-13,254056
2021-01-14,256476
2021-01-15,258451
2021-01-16,260222
