date,cases
2020-12-21,327374
2020-12-22,331174
2020-12-23,335988
2020-12-24,341925
2020-12-25,341925
2020-12-26,349602
2020-12-27,352736
2020-12-28,356934
2020-12-29,361079
2020-12-30,367918
2020-12-31,375178
2021-01-01,375178
2021-01-02,384181
2021-01-03,387662
2021-01-04,392582
2021-01-05,397202
2021-01-06,404053
2021-01-07,411601
2021-01-08,419721
2021-01-09,427135
2021-01-10,432791
2021-01-11,437042
2021-01-12,442529
2021-01-13,448447
2021-01-14,454402
